LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
